DATAFLOW,LAST UPDATE,freq,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - non-renewable,Percentage,Poland,2021-02,0.800,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - non-renewable,Percentage,Poland,2021-03,0.759,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - non-renewable,Percentage,Poland,2021-04,0.878,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - non-renewable,Percentage,Poland,2021-05,0.986,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - non-renewable,Percentage,Poland,2021-06,1.027,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - non-renewable,Percentage,Poland,2021-07,0.755,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - non-renewable,Percentage,Poland,2021-08,0.789,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - non-renewable,Percentage,Poland,2021-09,0.689,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - non-renewable,Percentage,Poland,2021-10,0.596,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - non-renewable,Percentage,Poland,2021-11,0.622,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - non-renewable,Percentage,Poland,2021-12,0.613,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - non-renewable,Percentage,Poland,2022-01,0.731,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - non-renewable,Percentage,Poland,2022-02,0.809,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - non-renewable,Percentage,Poland,2022-03,0.721,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - non-renewable,Percentage,Poland,2022-04,0.720,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - non-renewable,Percentage,Poland,2022-05,0.775,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - non-renewable,Percentage,Poland,2022-06,0.620,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - non-renewable,Percentage,Poland,2022-07,0.824,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - non-renewable,Percentage,Poland,2022-08,0.769,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - non-renewable,Percentage,Poland,2022-09,0.553,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - non-renewable,Percentage,Poland,2022-10,0.608,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - non-renewable,Percentage,Poland,2022-11,0.627,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - non-renewable,Percentage,Poland,2022-12,0.602,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - non-renewable,Percentage,Poland,2023-01,0.600,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - non-renewable,Percentage,Poland,2023-02,0.655,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - non-renewable,Percentage,Poland,2023-03,0.512,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - non-renewable,Percentage,Poland,2023-04,0.838,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - non-renewable,Percentage,Poland,2023-05,0.835,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - non-renewable,Percentage,Poland,2023-06,0.956,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - non-renewable,Percentage,Poland,2023-07,0.774,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - non-renewable,Percentage,Poland,2023-08,0.769,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - non-renewable,Percentage,Poland,2023-09,0.867,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - non-renewable,Percentage,Poland,2023-10,0.814,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - non-renewable,Percentage,Poland,2023-11,0.702,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - non-renewable,Percentage,Poland,2023-12,0.751,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - non-renewable,Percentage,Poland,2024-01,0.717,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - non-renewable,Percentage,Poland,2024-02,0.792,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - non-renewable,Percentage,Poland,2024-03,0.793,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - non-renewable,Percentage,Poland,2024-04,0.837,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - non-renewable,Percentage,Poland,2024-05,0.876,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - non-renewable,Percentage,Poland,2024-06,0.801,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - non-renewable,Percentage,Poland,2024-07,0.999,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - non-renewable,Percentage,Poland,2024-08,0.771,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - non-renewable,Percentage,Poland,2024-09,0.932,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - non-renewable,Percentage,Poland,2024-10,0.75,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - non-renewable,Percentage,Poland,2024-11,0.621,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - non-renewable,Percentage,Poland,2024-12,0.665,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - non-renewable,Percentage,Poland,2025-01,0.59,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - non-renewable,Percentage,Poland,2025-02,0.626,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - non-renewable,Percentage,Poland,2025-03,0.731,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - non-renewable,Percentage,Poland,2025-04,0.834,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - non-renewable,Percentage,Poland,2025-05,0.647,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - non-renewable,Percentage,Poland,2025-06,0.855,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - non-renewable,Percentage,Poland,2025-07,1.220,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - non-renewable,Percentage,Poland,2025-08,0.939,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2017-01,503.023,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2017-02,467.378,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2017-03,505.801,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2017-04,478.138,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2017-05,463.688,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2017-06,457.510,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2017-07,384.866,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2017-08,491.973,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2017-09,427.699,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2017-10,443.662,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2017-11,530.145,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2017-12,349.281,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2018-01,419.486,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2018-02,463.778,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2018-03,369.703,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2018-04,423.149,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2018-05,462.533,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2018-06,474.872,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2018-07,485.471,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2018-08,460.827,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2018-09,412.082,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2018-10,530.251,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2018-11,543.027,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2018-12,551.022,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2019-01,543.074,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2019-02,480.242,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2019-03,546.412,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2019-04,514.449,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2019-05,470.339,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2019-06,502.194,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2019-07,559.609,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2019-08,547.666,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2019-09,522.127,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2019-10,583.971,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2019-11,574.175,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2019-12,643.827,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2020-01,643.138,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2020-02,587.636,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2020-03,649.966,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2020-04,540.516,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2020-05,578.372,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2020-06,528.281,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2020-07,481.381,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2020-08,576.566,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2020-09,561.454,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2020-10,625.862,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2020-11,636.202,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2020-12,642.132,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2021-01,587.028,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2021-02,488.954,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2021-03,550.497,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2021-04,582.852,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2021-05,542.547,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2021-06,516.756,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2021-07,499.989,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2021-08,565.213,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2021-09,572.438,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2021-10,632.859,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2021-11,594.356,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2021-12,584.123,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2022-01,615.481,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2022-02,539.229,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2022-03,559.386,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2022-04,540.965,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2022-05,579.585,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2022-06,576.836,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2022-07,537.455,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2022-08,430.122,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2022-09,419.382,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2022-10,519.983,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2022-11,575.793,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2022-12,612.370,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2023-01,633.036,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2023-02,585.056,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2023-03,636.125,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2023-04,604.309,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2023-05,444.285,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2023-06,546.917,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2023-07,568.132,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2023-08,580.311,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2023-09,554.577,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2023-10,616.847,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2023-11,628.795,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2023-12,632.442,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2024-01,623.494,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2024-02,557.86,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2024-03,569.729,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2024-04,476.094,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2024-05,519.51,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2024-06,520.03,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2024-07,508.54,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2024-08,555.958,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2024-09,576.116,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2024-10,621.725,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2024-11,642.759,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2024-12,710.508,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2025-01,655.137,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2025-02,624.123,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2025-03,642.614,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2025-04,674.304,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2025-05,678.071,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2025-06,619.651,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2025-07,539.670,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Gigawatt-hour,Poland,2025-08,631.305,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Percentage,Poland,2017-01,3.392,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Percentage,Poland,2017-02,3.552,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Percentage,Poland,2017-03,3.869,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Percentage,Poland,2017-04,3.925,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Percentage,Poland,2017-05,3.808,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Percentage,Poland,2017-06,3.863,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Percentage,Poland,2017-07,3.146,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Percentage,Poland,2017-08,4.002,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Percentage,Poland,2017-09,3.483,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Percentage,Poland,2017-10,3.368,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Percentage,Poland,2017-11,3.970,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Percentage,Poland,2017-12,2.569,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Percentage,Poland,2018-01,3.044,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Percentage,Poland,2018-02,3.596,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Percentage,Poland,2018-03,2.674,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Percentage,Poland,2018-04,3.629,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Percentage,Poland,2018-05,3.949,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Percentage,Poland,2018-06,3.982,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Percentage,Poland,2018-07,3.768,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Percentage,Poland,2018-08,3.603,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Percentage,Poland,2018-09,3.363,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Percentage,Poland,2018-10,4.029,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Percentage,Poland,2018-11,4.108,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Percentage,Poland,2018-12,3.939,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Percentage,Poland,2019-01,3.735,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Percentage,Poland,2019-02,3.893,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Percentage,Poland,2019-03,4.251,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Percentage,Poland,2019-04,4.349,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Percentage,Poland,2019-05,3.912,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Percentage,Poland,2019-06,4.306,,
ESTAT:NRG_CB_PEM(1.0),21/11/25 23:00:00,Monthly,Combustible fuels - renewable,Percentage,Poland,2019-07,4.697,,
