DATAFLOW,LAST UPDATE,freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Hard coal,Thousand tonnes,Poland,2023-07,329.990,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Hard coal,Thousand tonnes,Poland,2023-08,355.143,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Hard coal,Thousand tonnes,Poland,2023-09,369.459,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Hard coal,Thousand tonnes,Poland,2023-10,520.942,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Hard coal,Thousand tonnes,Poland,2023-11,313.094,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Hard coal,Thousand tonnes,Poland,2023-12,315.894,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Hard coal,Thousand tonnes,Poland,2024-01,483.979,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Hard coal,Thousand tonnes,Poland,2024-02,463.780,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Hard coal,Thousand tonnes,Poland,2024-03,345.660,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Hard coal,Thousand tonnes,Poland,2024-04,356.629,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Hard coal,Thousand tonnes,Poland,2024-05,388.702,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Hard coal,Thousand tonnes,Poland,2024-06,308.170,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Hard coal,Thousand tonnes,Poland,2024-07,294.077,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Hard coal,Thousand tonnes,Poland,2024-08,378.199,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Hard coal,Thousand tonnes,Poland,2024-09,248.353,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Hard coal,Thousand tonnes,Poland,2024-10,370.217,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Hard coal,Thousand tonnes,Poland,2024-11,372.940,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Hard coal,Thousand tonnes,Poland,2024-12,357.723,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Hard coal,Thousand tonnes,Poland,2025-01,436.126,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Hard coal,Thousand tonnes,Poland,2025-02,436.077,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Hard coal,Thousand tonnes,Poland,2025-03,419.166,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Hard coal,Thousand tonnes,Poland,2025-04,410.149,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Hard coal,Thousand tonnes,Poland,2025-05,381.061,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Hard coal,Thousand tonnes,Poland,2025-06,397.922,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Hard coal,Thousand tonnes,Poland,2025-07,362.532,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Hard coal,Thousand tonnes,Poland,2025-08,366.483,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2008-01,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2008-02,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2008-03,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2008-04,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2008-05,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2008-06,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2008-07,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2008-08,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2008-09,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2008-10,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2008-11,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2008-12,1.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2009-01,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2009-02,6.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2009-03,6.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2009-04,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2009-05,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2009-06,5.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2009-07,3.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2009-08,3.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2009-09,7.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2009-10,9.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2009-11,16.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2009-12,13.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2010-01,10.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2010-02,21.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2010-03,15.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2010-04,5.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2010-05,4.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2010-06,7.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2010-07,2.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2010-08,2.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2010-09,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2010-10,14.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2010-11,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2010-12,20.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2011-01,17.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2011-02,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2011-03,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2011-04,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2011-05,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2011-06,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2011-07,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2011-08,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2011-09,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2011-10,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2011-11,27.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2011-12,14.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2012-01,16.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2012-02,15.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2012-03,8.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2012-04,10.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2012-05,9.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2012-06,2.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2012-07,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2012-08,12.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2012-09,5.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2012-10,15.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2012-11,20.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2012-12,22.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2013-01,18.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2013-02,18.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2013-03,15.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2013-04,16.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2013-05,24.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2013-06,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2013-07,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2013-08,1.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2013-09,11.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2013-10,39.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2013-11,42.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2013-12,34.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2014-01,36.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2014-02,28.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2014-03,12.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2014-04,17.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2014-05,13.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2014-06,12.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2014-07,10.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2014-08,16.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2014-09,37.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2014-10,35.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2014-11,51.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2014-12,36.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2015-01,21.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2015-02,16.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2015-03,19.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2015-04,13.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2015-05,12.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2015-06,11.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2015-07,15.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2015-08,4.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2015-09,16.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2015-10,22.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2015-11,27.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2015-12,21.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2016-01,96.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2016-02,13.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2016-03,7.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2016-04,6.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2016-05,9.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2016-06,20.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2016-07,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2016-08,1.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2016-09,16.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2016-10,2.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2016-11,15.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2016-12,27.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2017-01,17.347,b,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2017-02,11.172,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2017-03,21.959,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2017-04,20.602,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2017-05,23.037,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2017-06,15.178,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2017-07,0.019,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2017-08,14.120,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2017-09,27.377,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2017-10,28.089,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2017-11,40.635,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2017-12,36.351,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2018-01,32.687,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2018-02,36.881,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2018-03,30.050,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2018-04,12.397,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2018-05,18.550,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2018-06,18.660,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2018-07,0.101,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2018-08,23.594,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2018-09,23.528,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2018-10,32.751,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2018-11,32.196,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2018-12,25.630,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2019-01,16.574,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2019-02,23.615,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2019-03,25.308,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2019-04,7.581,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2019-05,1.841,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2019-06,0.988,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2019-07,0.110,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2019-08,11.128,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2019-09,4.637,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2019-10,22.520,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2019-11,20.522,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2019-12,11.919,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2020-01,17.149,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2020-02,14.330,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2020-03,4.575,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2020-04,1.331,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2020-05,0.129,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2020-06,0.666,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2020-07,0.026,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2020-08,0.696,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2020-09,2.570,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2020-10,4.590,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2020-11,4.591,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2020-12,3.292,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2021-01,1.115,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2021-02,0.837,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2021-03,0.406,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2021-04,0.301,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2021-05,0.504,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2021-06,0.662,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2021-07,0.000,,
ESTAT:NRG_CB_SFFM(1.0),20/11/25 23:00:00,Monthly,Exports,Brown coal,Thousand tonnes,Poland,2021-08,0.024,,
